Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew
4.43984577,4.545515141,7.566366964,7.436715336
4.439886485,4.546497648,7.565343275,7.436268171
4.441113945,4.546633882,7.565243013,7.435491599
4.441325624,4.546664829,7.565005449,7.433879093
4.441620744,4.546691523,7.564708987,7.433614336
4.441976855,4.546836327,7.563538894,7.433175773
4.442276089,4.546939286,7.56332635,7.432810359
4.442811439,4.54702526,7.561876902,7.432734855
4.443029906,4.547144998,7.561780337,7.431900751
4.443424553,4.54727153,7.561563373,7.431759044
4.44387058,4.547348633,7.560299493,7.431247507
4.444408563,4.548201294,7.559066898,7.431046968
4.445841478,4.548291377,7.557548005,7.430329084
4.445932402,4.549078882,7.557502572,7.430225867
4.446549853,4.549289335,7.556844813,7.429804576
4.446721035,4.549717806,7.55584799,7.429633668
4.447343068,4.549736727,7.555543256,7.429501057
4.447741177,4.550524048,7.555452494,7.429148962
4.447913188,4.550990212,7.555418708,7.428356235
4.449120532,4.551442476,7.554847712,7.42778305
4.450514869,4.552217512,7.553715989,7.427382551
4.450876076,4.552330985,7.552309812,7.426897301
4.451693068,4.552514187,7.552114917,7.426691612
4.452084175,4.553123483,7.551710045,7.426131557
4.452614654,4.553556564,7.550912769,7.426033933
4.453202147,4.55405302,7.550334402,7.425776385
4.453216257,4.554143767,7.549616372,7.425538928
4.453495833,4.554336045,7.548370976,7.425411534
4.45386691,4.554685727,7.547589865,7.424951363
4.454116584,4.555585548,7.547551625,7.424895691
4.454138909,4.555680589,7.546945472,7.4248868
4.454558395,4.556042779,7.546297309,7.424638178
4.454974911,4.556097772,7.546257013,7.424356186
4.455173116,4.556380036,7.5447633,7.424227199
4.4553055,4.556387084,7.543932784,7.424051446
4.456194715,4.556665779,7.543723543,7.424051428
4.457556134,4.557353482,7.541657154,7.423647925
4.457898954,4.558330451,7.541160773,7.423135974
4.45910528,4.55882128,7.540721479,7.422208416
4.459188688,4.558821479,7.540669896,7.420468634
4.459248384,4.558925602,7.539658265,7.419578822
4.459825355,4.560073198,7.538787445,7.418684443
4.459871865,4.560278812,7.538598088,7.418618928
4.459939025,4.560726572,7.537509475,7.418478174
4.460424879,4.560867967,7.537173402,7.417968952
4.460984793,4.561221262,7.536446146,7.416612144
4.462231923,4.562885645,7.534873432,7.416586574
4.462958822,4.562944816,7.53475332,7.416550693
4.463179871,4.563300582,7.534202718,7.416356691
4.464349536,4.564098882,7.533413661,7.415733141
4.46520492,4.564764719,7.532508671,7.415228984
4.465250581,4.565190016,7.532298446,7.415073266
4.465466641,4.565288665,7.531856877,7.414838685
4.465658822,4.566181186,7.531634655,7.413583612
4.465891821,4.566467252,7.531235911,7.413220188
4.465910857,4.56691333,7.531045826,7.413203195
4.466165903,4.566977314,7.530524555,7.413111872
4.466301238,4.567013459,7.528342382,7.411754529
4.466307812,4.567064184,7.528289105,7.411537833
4.4667123,4.567349989,7.528190054,7.411405427
4.466779789,4.567490943,7.527548312,7.411356915
4.467454477,4.567982317,7.527399407,7.411220181
4.467658842,4.568062557,7.526409165,7.411183367
4.467736746,4.568203475,7.526087172,7.410935376
4.468293551,4.568495191,7.52555748,7.410929551
4.468478387,4.5686969,7.52386083,7.410669657
4.468716547,4.568885122,7.522258699,7.408210491
4.468956534,4.569176953,7.522202136,7.407709638
4.46932995,4.569541868,7.521585764,7.407502256
4.469645471,4.570408264,7.521276284,7.407280488
4.470818163,4.570976635,7.521189786,7.407224905
4.471342452,4.571641409,7.518375844,7.407050195
4.471555237,4.571797207,7.517838684,7.406684533
4.472270507,4.572304361,7.517043507,7.405513796
4.472311172,4.572379066,7.516751563,7.404369178
4.473045432,4.572817013,7.516310832,7.403683
4.473868484,4.572937139,7.516234945,7.403381806
4.474332227,4.572980433,7.515659253,7.403169851
4.474440554,4.573510178,7.51466091,7.40298205
4.47449295,4.573558969,7.514061865,7.402499321
4.474800318,4.574242794,7.513692054,7.402138173
4.474968072,4.574386521,7.513496363,7.40188062
4.475378096,4.575288886,7.512929992,7.401113752
4.475679341,4.575320982,7.512618711,7.399063828
4.47569721,4.57569767,7.512051066,7.398708361
4.476154236,4.576352692,7.511997574,7.397994366
4.478090767,4.576986036,7.511978635,7.397520219
4.479015382,4.579009736,7.511864877,7.396576647
4.47926148,4.579641095,7.510794906,7.396552956
4.479421333,4.580432832,7.510265693,7.396051321
4.48143924,4.58053881,7.50867973,7.395585805
4.481522724,4.58058588,7.508309228,7.395353163
4.481602721,4.580703314,7.507971299,7.395328503
4.482064427,4.581048809,7.506976407,7.394621823
4.48210248,4.581118899,7.505504044,7.394606476
4.482985898,4.582228987,7.503982104,7.394007704
4.48313489,4.582320124,7.501880999,7.393908412
4.483408822,4.582381561,7.501288842,7.39356587
4.483506081,4.582791353,7.501025407,7.392574334
4.483844571,4.582851884,7.499783803,7.391601089
4.484151854,4.583821005,7.499675104,7.391278775
4.485396321,4.583910923,7.499347284,7.391164285
4.485459082,4.58402811,7.49924213,7.390993268
4.485521921,4.584207311,7.499179315,7.390324471
4.48588711,4.584460683,7.499178873,7.390278433
4.486428611,4.58464729,7.49910506,7.39012297
4.486645269,4.585327104,7.499058747,7.389635434
4.487927461,4.585362633,7.49787904,7.389306724
4.488012793,4.585822932,7.496969548,7.386663956
4.488254697,4.586729848,7.496810517,7.386206216
4.488538559,4.586939138,7.496807175,7.386134825
4.491323367,4.587196574,7.496751389,7.385739481
4.492330878,4.587378642,7.495676851,7.385571249
4.492811779,4.587389171,7.495466243,7.385401102
4.493405479,4.587942462,7.494816801,7.385334238
4.494491749,4.587958671,7.494400673,7.385212488
4.49455285,4.588622373,7.494337435,7.384722931
4.494780608,4.588704344,7.494136349,7.38464565
4.495115851,4.589072649,7.494112795,7.384448554
4.496453391,4.589515091,7.494002061,7.384199678
4.496716255,4.589770079,7.492470045,7.383964319
4.496986306,4.589828802,7.490981212,7.383661643
4.497181127,4.58998276,7.49091741,7.382585282
4.497275064,4.59105889,7.490910473,7.382582767
4.497683885,4.591403702,7.490801487,7.38179971
4.498996439,4.59171353,7.490674479,7.38176474
4.499042311,4.591779985,7.489904482,7.381709932
4.499121936,4.592362104,7.489283534,7.381664344
4.500430684,4.592792404,7.488807376,7.381561671
4.500724104,4.593184246,7.488259943,7.380699106
4.500989989,4.593401912,7.487208067,7.380499821
4.501236941,4.593495691,7.486971016,7.380386259
4.501308603,4.593946173,7.486365296,7.380353949
4.501673092,4.594485736,7.485880951,7.379429706
4.501843038,4.594704257,7.484567005,7.379339261
4.503559038,4.594747997,7.484553969,7.379249552
4.505912813,4.595946936,7.483638757,7.378656631
4.505951844,4.596412906,7.483522801,7.3785765
4.506121335,4.597598106,7.483472958,7.377372229
4.506197007,4.597824736,7.483271266,7.376581779
4.506344655,4.598190674,7.482311742,7.375622736
4.506677469,4.600283691,7.481961815,7.375512666
4.506689458,4.601123531,7.480941472,7.375481942
4.506907706,4.601334317,7.480873172,7.375209635
4.507994615,4.601824874,7.480835614,7.37467877
4.508147076,4.602477581,7.480764512,7.37457165
4.508431096,4.603268328,7.478590843,7.374481544
4.508487305,4.603550957,7.47855538,7.373820531
4.509251866,4.603559558,7.477509469,7.373768005
4.509817972,4.603835461,7.477141758,7.373583878
4.510172202,4.605200203,7.476736643,7.373458762
4.510431479,4.606493087,7.475976689,7.373215137
4.510713437,4.607181649,7.475738209,7.372388445
4.510753341,4.607187519,7.475636582,7.371857207
4.510870378,4.608061729,7.475399445,7.371725262
4.511344414,4.608192038,7.475208628,7.371675373
4.511609289,4.60861514,7.474756201,7.371418592
4.511863552,4.608848998,7.474511875,7.370976452
4.51193959,4.609503812,7.4745094,7.370849552
4.512502504,4.609697122,7.473512387,7.369746905
4.513754959,4.610542458,7.473275898,7.369697213
4.51449384,4.610868304,7.472990067,7.369193218
4.514688375,4.611280037,7.472987,7.368753326
4.515444357,4.611548353,7.47204395,7.368715518
4.515847822,4.611697708,7.471287366,7.368555928
4.516000394,4.612285512,7.471157051,7.368434644
4.516028637,4.612772889,7.47095557,7.367977194
4.516218764,4.613253045,7.470430699,7.367864691
4.516347316,4.613261424,7.469485972,7.367820905
4.516582886,4.613307697,7.469380952,7.367356929
4.517012694,4.61344,7.469081862,7.367258647
4.517442305,4.613643707,7.467273511,7.367142568
4.518234139,4.614183059,7.46641552,7.366774258
4.518496984,4.615029671,7.464954122,7.366746379
4.518528489,4.615091703,7.464625303,7.36648056
4.518726493,4.615230241,7.464462466,7.366242344
4.518931261,4.615549127,7.464283293,7.366148636
4.520041966,4.615603036,7.46377118,7.365971917
4.521193132,4.61653636,7.463385919,7.365968478
4.521972705,4.617083642,7.463263227,7.365961781
4.521983784,4.617900608,7.462582364,7.365696628
4.522169766,4.617965635,7.461248195,7.365215803
4.523429484,4.6180697,7.461127135,7.365123747
4.523697096,4.618359201,7.460807379,7.364633872
4.523907455,4.61889989,7.460291852,7.364594786
4.524134111,4.619215069,7.45918314,7.364093682
4.525906286,4.619701077,7.458695514,7.363128277
4.526086031,4.620824568,7.457800778,7.363009747
4.526645953,4.620949825,7.457013759,7.362726166
4.527252418,4.621731194,7.456677783,7.362246569
4.527799616,4.621892977,7.456379003,7.362071123
4.528969582,4.622702314,7.456209297,7.361936692
4.529036749,4.622995076,7.455671806,7.361438
4.529375381,4.623122661,7.454767275,7.36106826
4.529548829,4.623974704,7.454679524,7.360909242
4.529559483,4.624356308,7.454623769,7.360273228
4.530538375,4.62532674,7.454520795,7.359831353
4.530574683,4.625864746,7.454464596,7.359785694
4.530718606,4.626133779,7.453042717,7.359527672
4.530759355,4.626485263,7.452024323,7.359231631
4.53220403,4.626647377,7.451898229,7.358652013
4.532640747,4.627178936,7.451137115,7.358643037
4.533225617,4.62817308,7.450486985,7.358561255
4.533280642,4.628452871,7.449421248,7.358493499
4.533726528,4.629015743,7.448207513,7.357922054
4.534318846,4.629293498,7.448124285,7.357151921
4.535111474,4.629780082,7.447770333,7.357087431
4.535892822,4.629922156,7.446495691,7.357064141
4.536594314,4.630611364,7.445315935,7.356945155
4.536603429,4.63111212,7.443440898,7.356408707
4.536802997,4.631807405,7.442420103,7.35606025
4.537183828,4.632103261,7.442067945,7.354335223
4.537784407,4.63227326,7.441996612,7.354320578
4.537946128,4.632526234,7.44185736,7.35398593
4.53884201,4.632536796,7.440343281,7.352417875
4.539558369,4.633108679,7.439926306,7.351792172
4.539708009,4.633677355,7.439774377,7.351528908
4.540899355,4.634126502,7.439615577,7.351296638
4.54145801,4.634152151,7.439524919,7.35127042
4.541961211,4.634423969,7.438470273,7.350944287
4.542090095,4.634876487,7.438470199,7.350684374
4.542202489,4.634956643,7.437957108,7.349889327
4.542500312,4.635443067,7.437697359,7.349739054
4.543098923,4.635494106,7.437020958,7.349480056
4.543223451,4.636070122,7.436581236,7.348670382
4.544654241,4.636659209,7.436275565,7.348430792
4.544932028,4.636785883,7.436162437,7.348296347
4.545011977,4.63746323,7.435376174,7.347805474
4.545425238,4.638402097,7.434614383,7.347668798
4.545717251,4.638686974,7.434271576,7.347574695
4.546104982,4.638891641,7.434233391,7.346939598
4.546513554,4.639210322,7.433526421,7.346780743
4.546704083,4.640095791,7.432920223,7.346694
4.546992553,4.640272368,7.432811201,7.346673366
4.547212334,4.640968341,7.432705978,7.346625919
4.547399142,4.641162046,7.432464412,7.346264235
4.547594241,4.641615828,7.432303299,7.345922238
4.547609718,4.642258461,7.432110853,7.345058326
4.547747811,4.642370412,7.431735755,7.344818654
4.547987899,4.642930365,7.431692452,7.344375842
4.548601188,4.643506551,7.431048825,7.344369726
4.548692859,4.644379684,7.430910438,7.344327707
4.549822905,4.644713282,7.429695407,7.344222572
4.550613447,4.647432878,7.429424525,7.342405282
4.551349939,4.647462734,7.42894931,7.341118117
4.551831718,4.647717625,7.428451176,7.340797618
4.552033711,4.647878297,7.428210632,7.340600789
4.552275301,4.647928148,7.4281278,7.340530802
4.552352046,4.648591076,7.427432309,7.340160212
4.552939223,4.648800636,7.427346873,7.340102211
4.55332701,4.650139329,7.427319701,7.339859704
4.55365037,4.650226414,7.427297557,7.33972217
4.553751435,4.650546096,7.426329727,7.339643084
4.554144692,4.650581789,7.426067101,7.338454587
4.554905905,4.650648545,7.425909764,7.338451332
4.555302838,4.651069472,7.425900589,7.33828745
4.555498231,4.652119617,7.425826061,7.337614416
4.555804955,4.653450189,7.425404579,7.336975113
4.555879346,4.654241857,7.425163256,7.336676194
4.556187424,4.654842618,7.42437534,7.336318004
4.556814245,4.654945387,7.423739698,7.336094049
4.556876326,4.655597116,7.423138945,7.335968487
4.557238601,4.65579185,7.423054005,7.335339569
4.557446507,4.656372282,7.423009609,7.335093838
4.55765192,4.656946436,7.421832656,7.334876752
4.558263114,4.657664673,7.420357277,7.33474697
4.559423791,4.657966587,7.419937946,7.333480148
4.559561484,4.658147382,7.418168625,7.332928015
4.560533037,4.658274567,7.417611533,7.332678448
4.561496677,4.65831331,7.417592871,7.331560141
4.56195038,4.658903892,7.417508069,7.331446336
4.563499071,4.659442085,7.416915472,7.329942623
4.565704824,4.659750896,7.41651348,7.329507742
4.565842493,4.66110579,7.416511708,7.329145662
4.565906977,4.66188105,7.415866286,7.328370223
4.566618032,4.663618112,7.415124335,7.328304784
4.566876319,4.663618558,7.414612879,7.327137321
4.567215285,4.663989435,7.414582617,7.327016931
4.567897923,4.664635445,7.413927706,7.326778856
4.569232781,4.66472944,7.413794529,7.326634449
4.570653717,4.664743468,7.412882346,7.326410139
4.570745295,4.66505804,7.412606842,7.325599771
4.571489869,4.665714296,7.410040269,7.32531927
4.571531932,4.666086693,7.409650661,7.324010524
4.571710362,4.666627924,7.409578321,7.323667111
4.57307482,4.667168088,7.409072556,7.322933307
4.573420211,4.667399532,7.408686392,7.322456249
4.574251351,4.667576108,7.408473688,7.322443458
4.574289168,4.668300321,7.407821578,7.322431644
4.574437835,4.66917545,7.407491211,7.322302359
4.575161449,4.669210402,7.407366217,7.322228165
4.575249969,4.670819467,7.407218353,7.322154524
4.575786983,4.671319876,7.40689979,7.321816044
4.576506171,4.673655113,7.406623596,7.321727414
4.577615913,4.674587014,7.404950941,7.321456269
4.579044884,4.674759566,7.404837405,7.321334213
4.580383769,4.675665013,7.40448319,7.320983697
4.580786248,4.676044157,7.404207325,7.320957743
4.583001985,4.676186295,7.40338216,7.320861675
4.586053054,4.677547742,7.403082174,7.32009352
4.587460778,4.677777219,7.403077016,7.319952527
4.587572066,4.677868303,7.402501328,7.319837384
4.588929452,4.678315107,7.401967841,7.319776467
4.589253859,4.678682009,7.40118659,7.31945769
4.58930136,4.678701935,7.400274763,7.318911188
4.589678988,4.679336856,7.398680815,7.318896219
4.590640849,4.679543787,7.398603271,7.318792633
4.590726671,4.680523971,7.398399975,7.317175761
4.590728619,4.680734107,7.398178956,7.317080761
4.591749603,4.680828892,7.398077716,7.316538661
4.592379838,4.680903475,7.397997634,7.316307953
4.592742892,4.681238799,7.397719818,7.316280184
4.592769991,4.681513405,7.397695236,7.316197222
4.593763691,4.681562362,7.397647817,7.314112583
4.594506599,4.682013047,7.396345214,7.313069804
4.594890229,4.682401617,7.396053394,7.312851232
4.59605512,4.683650092,7.395126784,7.312817989
4.596802484,4.683715481,7.394952505,7.312788843
4.59722994,4.683937949,7.394919351,7.31196136
4.597448315,4.685035811,7.394748029,7.311912014
4.597883814,4.685214387,7.394221326,7.311169808
4.598178555,4.68550238,7.394175444,7.310764591
4.598594857,4.685561695,7.392920916,7.31056964
4.599352545,4.685795506,7.392900803,7.310056416
4.599826107,4.685958906,7.392507239,7.309813032
4.599945019,4.686221995,7.391924641,7.309520828
4.601367299,4.686638699,7.391810604,7.309170867
4.60148542,4.687000288,7.391007495,7.308806136
4.602655341,4.687299911,7.390441905,7.308427757
4.602752293,4.688325241,7.389397595,7.308151917
4.602831852,4.689047559,7.388298755,7.30774101
4.602934436,4.689656955,7.388075187,7.307273796
4.603476469,4.68994358,7.387012647,7.307231605
4.604408236,4.689946275,7.386444657,7.306264016
4.604636736,4.69056546,7.386438414,7.30533861
4.604925997,4.690646734,7.386347769,7.30533511
4.606319672,4.690991547,7.386255076,7.304023115
4.606477778,4.691471848,7.385758208,7.303625919
4.609909346,4.691956727,7.385368626,7.303614113
4.609943075,4.692079903,7.38486845,7.303114705
4.611581896,4.692265295,7.384360501,7.30306301
4.611747932,4.692475558,7.382144639,7.302477514
4.612174144,4.692817459,7.381664742,7.30210817
4.612186766,4.693092017,7.380888919,7.301856649
4.612431541,4.693443708,7.380769908,7.301816454
4.614162411,4.693838272,7.380564931,7.301693107
